7, 72480, Note_on_c, 4, 64, 100
7, 72480, Note_on_c, 4, 59, 100
7, 72960, Note_off_c, 4, 64, 0
7, 72960, Note_off_c, 4, 59, 0
7, 72960, Note_on_c, 4, 66, 100
7, 72960, Note_on_c, 4, 61, 100
7, 73680, Note_off_c, 4, 66, 0
7, 73680, Note_off_c, 4, 61, 0
7, 73680, Note_on_c, 4, 66, 100
7, 73680, Note_on_c, 4, 61, 100
7, 74400, Note_off_c, 4, 66, 0
7, 74400, Note_off_c, 4, 61, 0
7, 74400, Note_on_c, 4, 66, 100
7, 74400, Note_on_c, 4, 61, 100
7, 74880, Note_off_c, 4, 66, 0
7, 74880, Note_off_c, 4, 61, 0
7, 74880, Note_on_c, 4, 68, 100
7, 74880, Note_on_c, 4, 63, 100
7, 75600, Note_off_c, 4, 68, 0
7, 75600, Note_off_c, 4, 63, 0
7, 75600, Note_on_c, 4, 68, 100
7, 75600, Note_on_c, 4, 63, 100
7, 76320, Note_off_c, 4, 68, 0
7, 76320, Note_off_c, 4, 63, 0
7, 76320, Note_on_c, 4, 68, 100
7, 76320, Note_on_c, 4, 63, 100
7, 76800, Note_off_c, 4, 68, 0
7, 76800, Note_off_c, 4, 63, 0
7, 76800, Note_on_c, 4, 68, 100
7, 76800, Note_on_c, 4, 63, 100
7, 77520, Note_off_c, 4, 68, 0
7, 77520, Note_off_c, 4, 63, 0
7, 77520, Note_on_c, 4, 68, 100
7, 77520, Note_on_c, 4, 63, 100
7, 78240, Note_off_c, 4, 68, 0
7, 78240, Note_off_c, 4, 63, 0
7, 78240, Note_on_c, 4, 66, 100
7, 78240, Note_on_c, 4, 61, 100
7, 78720, Note_off_c, 4, 66, 0
7, 78720, Note_off_c, 4, 61, 0
7, 78720, Note_on_c, 4, 64, 100
7, 78720, Note_on_c, 4, 59, 100
7, 78960, Note_off_c, 4, 64, 0
7, 78960, Note_off_c, 4, 59, 0
7, 79200, Note_on_c, 4, 64, 100
7, 79200, Note_on_c, 4, 59, 100
7, 79920, Note_off_c, 4, 64, 0
7, 79920, Note_off_c, 4, 59, 0
7, 79920, Note_on_c, 4, 64, 100
7, 79920, Note_on_c, 4, 59, 100
7, 80400, Note_off_c, 4, 64, 0
7, 80400, Note_off_c, 4, 59, 0
7, 80400, Note_on_c, 4, 64, 100
7, 80400, Note_on_c, 4, 59, 100
7, 80640, Note_off_c, 4, 64, 0
7, 80640, Note_off_c, 4, 59, 0
7, 80640, Note_on_c, 4, 66, 100
7, 80640, Note_on_c, 4, 61, 100
7, 80880, Note_off_c, 4, 66, 0
7, 80880, Note_off_c, 4, 61, 0
7, 81120, Note_on_c, 4, 66, 100
7, 81120, Note_on_c, 4, 61, 100
7, 81360, Note_off_c, 4, 66, 0
7, 81360, Note_off_c, 4, 61, 0
7, 81360, Note_on_c, 4, 66, 100
7, 81360, Note_on_c, 4, 61, 100
7, 82080, Note_off_c, 4, 66, 0
7, 82080, Note_off_c, 4, 61, 0
7, 82080, Note_on_c, 4, 66, 100
7, 82080, Note_on_c, 4, 61, 100
7, 82320, Note_off_c, 4, 66, 0
7, 82320, Note_off_c, 4, 61, 0
7, 82320, Note_on_c, 4, 66, 100
7, 82320, Note_on_c, 4, 61, 100
7, 82560, Note_off_c, 4, 66, 0
7, 82560, Note_off_c, 4, 61, 0
7, 82560, Note_on_c, 4, 68, 100
7, 82560, Note_on_c, 4, 63, 100
7, 83280, Note_off_c, 4, 68, 0
7, 83280, Note_off_c, 4, 63, 0
7, 83280, Note_on_c, 4, 68, 100
7, 83280, Note_on_c, 4, 63, 100
7, 84000, Note_off_c, 4, 68, 0
7, 84000, Note_off_c, 4, 63, 0
7, 84000, Note_on_c, 4, 68, 100
7, 84000, Note_on_c, 4, 63, 100
7, 84480, Note_off_c, 4, 68, 0
7, 84480, Note_off_c, 4, 63, 0
7, 84480, Note_on_c, 4, 68, 100
7, 84480, Note_on_c, 4, 63, 100
7, 84960, Note_off_c, 4, 68, 0
7, 84960, Note_off_c, 4, 63, 0
7, 84960, Note_on_c, 4, 71, 100
7, 85200, Note_on_c, 4, 68, 100
7, 85200, Note_on_c, 4, 63, 100
7, 85440, Note_off_c, 4, 71, 0
7, 85440, Note_off_c, 4, 68, 0
7, 85440, Note_off_c, 4, 63, 0
7, 85440, Note_on_c, 4, 71, 100
7, 85680, Note_off_c, 4, 71, 0
7, 85680, Note_on_c, 4, 70, 100
7, 85920, Note_off_c, 4, 70, 0
7, 85920, Note_on_c, 4, 68, 100
7, 86160, Note_off_c, 4, 68, 0
7, 86160, Note_on_c, 4, 66, 100
7, 86400, Note_off_c, 4, 66, 0
7, 86400, Note_on_c, 4, 68, 100
7, 86400, Note_on_c, 4, 63, 100
7, 86400, Note_on_c, 4, 56, 100
7, 86400, Note_on_c, 4, 51, 100
7, 88320, Note_off_c, 4, 68, 0
7, 88320, Note_off_c, 4, 63, 0
7, 88320, Note_off_c, 4, 56, 0
7, 88320, Note_off_c, 4, 51, 0
7, 88320, Note_on_c, 4, 64, 100
7, 88320, Note_on_c, 4, 59, 100
7, 88320, Note_on_c, 4, 52, 100
7, 89280, Note_off_c, 4, 64, 0
7, 89280, Note_off_c, 4, 59, 0
7, 89280, Note_off_c, 4, 52, 0
7, 89280, Note_on_c, 4, 61, 100
7, 89280, Note_on_c, 4, 54, 100
7, 90240, Note_off_c, 4, 61, 0
7, 90240, Note_off_c, 4, 54, 0
7, 90240, Note_on_c, 4, 63, 100
7, 90240, Note_on_c, 4, 58, 100
7, 90240, Note_on_c, 4, 51, 100
7, 91200, Note_off_c, 4, 63, 0
7, 91200, Note_off_c, 4, 58, 0
7, 91200, Note_off_c, 4, 51, 0
7, 91200, Note_on_c, 4, 66, 100
7, 91200, Note_on_c, 4, 59, 100
7, 91200, Note_on_c, 4, 54, 100
7, 92160, Note_off_c, 4, 66, 0
7, 92160, Note_off_c, 4, 59, 0
7, 92160, Note_off_c, 4, 54, 0
7, 92160, Note_on_c, 4, 68, 100
7, 92160, Note_on_c, 4, 63, 100
7, 92160, Note_on_c, 4, 56, 100
7, 93120, Note_off_c, 4, 68, 0
7, 93120, Note_off_c, 4, 63, 0
7, 93120, Note_off_c, 4, 56, 0
7, 93120, Note_on_c, 4, 67, 100
7, 93120, Note_on_c, 4, 55, 100
7, 94080, Note_off_c, 4, 67, 0
7, 94080, Note_off_c, 4, 55, 0
7, 94080, Note_on_c, 4, 68, 100
7, 94080, Note_on_c, 4, 64, 100
7, 96960, Note_off_c, 4, 68, 0
7, 96960, Note_off_c, 4, 64, 0
7, 96960, Note_on_c, 4, 70, 100
7, 96960, Note_on_c, 4, 66, 100
7, 97920, Note_off_c, 4, 70, 0
7, 97920, Note_off_c, 4, 66, 0
7, 97920, Note_on_c, 4, 71, 100
7, 97920, Note_on_c, 4, 63, 100
7, 101760, Note_off_c, 4, 71, 0
7, 101760, Note_off_c, 4, 63, 0
7, 101760, Note_on_c, 4, 68, 100
7, 101760, Note_on_c, 4, 64, 100
7, 104640, Note_off_c, 4, 68, 0
7, 104640, Note_off_c, 4, 64, 0
7, 104640, Note_on_c, 4, 70, 100
7, 104640, Note_on_c, 4, 66, 100
7, 105600, Note_off_c, 4, 70, 0
7, 105600, Note_off_c, 4, 66, 0
7, 105600, Note_on_c, 4, 71, 100
7, 105600, Note_on_c, 4, 63, 100
7, 109200, Note_off_c, 4, 71, 0
7, 109200, Note_on_c, 4, 70, 100
7, 109260, Note_off_c, 4, 70, 0
7, 109260, Note_on_c, 4, 68, 100
7, 109320, Note_off_c, 4, 68, 0
7, 109320, Note_on_c, 4, 66, 100
7, 109380, Note_off_c, 4, 66, 0
7, 109380, Note_on_c, 4, 64, 100
7, 109440, Note_off_c, 4, 63, 0
7, 109440, Note_off_c, 4, 64, 0
7, 109440, Note_on_c, 4, 71, 100
7, 109440, Note_on_c, 4, 64, 100
7, 110400, Note_off_c, 4, 71, 0
7, 110400, Note_off_c, 4, 64, 0
7, 110400, Note_on_c, 4, 73, 100
7, 110400, Note_on_c, 4, 66, 100
7, 111360, Note_off_c, 4, 73, 0
7, 111360, Note_off_c, 4, 66, 0
7, 111360, Note_on_c, 4, 68, 100
7, 111360, Note_on_c, 4, 63, 100
7, 112320, Note_off_c, 4, 68, 0
7, 112320, Note_off_c, 4, 63, 0
7, 112320, Note_on_c, 4, 71, 100
7, 112320, Note_on_c, 4, 64, 100
7, 113280, Note_off_c, 4, 71, 0
7, 113280, Note_off_c, 4, 64, 0
7, 113280, Note_on_c, 4, 71, 100
7, 113280, Note_on_c, 4, 66, 100
7, 114240, Note_off_c, 4, 71, 0
7, 114240, Note_off_c, 4, 66, 0
7, 114240, Note_on_c, 4, 73, 100
7, 114240, Note_on_c, 4, 68, 100
7, 115200, Note_off_c, 4, 73, 0
7, 115200, Note_off_c, 4, 68, 0
7, 115200, Note_on_c, 4, 75, 100
7, 115200, Note_on_c, 4, 70, 100
7, 116640, Note_off_c, 4, 75, 0
7, 116640, Note_off_c, 4, 70, 0
7, 116640, Note_on_c, 4, 75, 100
7, 116640, Note_on_c, 4, 68, 100
7, 117120, Note_off_c, 4, 75, 0
7, 117120, Note_off_c, 4, 68, 0
7, 117120, Note_on_c, 4, 71, 100
7, 117120, Note_on_c, 4, 66, 100
7, 118080, Note_off_c, 4, 71, 0
7, 118080, Note_off_c, 4, 66, 0
7, 118080, Note_on_c, 4, 73, 100
7, 118080, Note_on_c, 4, 68, 100
7, 119040, Note_off_c, 4, 73, 0
7, 119040, Note_off_c, 4, 68, 0
7, 119040, Note_on_c, 4, 73, 100
7, 119040, Note_on_c, 4, 68, 100
7, 120000, Note_off_c, 4, 73, 0
7, 120000, Note_off_c, 4, 68, 0
7, 120000, Note_on_c, 4, 75, 100
7, 120000, Note_on_c, 4, 70, 100
7, 120960, Note_off_c, 4, 75, 0
7, 120960, Note_off_c, 4, 70, 0
7, 120960, Note_on_c, 4, 71, 100
7, 120960, Note_on_c, 4, 66, 100
7, 121920, Note_off_c, 4, 71, 0
7, 121920, Note_off_c, 4, 66, 0
7, 121920, Note_on_c, 4, 73, 100
7, 121920, Note_on_c, 4, 68, 100
7, 122880, Note_off_c, 4, 73, 0
7, 122880, Note_off_c, 4, 68, 0
7, 122880, Note_on_c, 4, 74, 100
7, 122880, Note_on_c, 4, 68, 100
7, 124320, Note_off_c, 4, 74, 0
7, 124320, Note_off_c, 4, 68, 0
7, 124320, Note_on_c, 4, 78, 100
7, 124320, Note_on_c, 4, 70, 100
7, 124800, Note_off_c, 4, 78, 0
7, 124800, Note_off_c, 4, 70, 0
7, 124800, Note_on_c, 4, 64, 100
7, 124800, Note_on_c, 4, 59, 100
7, 126240, Note_off_c, 4, 64, 0
7, 126240, Note_off_c, 4, 59, 0
7, 126240, Note_on_c, 4, 64, 100
7, 126240, Note_on_c, 4, 59, 100
7, 126720, Note_off_c, 4, 64, 0
7, 126720, Note_off_c, 4, 59, 0
7, 126720, Note_on_c, 4, 66, 100
7, 126720, Note_on_c, 4, 61, 100
7, 127440, Note_off_c, 4, 66, 0
7, 127440, Note_off_c, 4, 61, 0
7, 127440, Note_on_c, 4, 66, 100
7, 127440, Note_on_c, 4, 61, 100
7, 128160, Note_off_c, 4, 66, 0
7, 128160, Note_off_c, 4, 61, 0
7, 128160, Note_on_c, 4, 66, 100
7, 128160, Note_on_c, 4, 61, 100
7, 128640, Note_off_c, 4, 66, 0
7, 128640, Note_off_c, 4, 61, 0
7, 128640, Note_on_c, 4, 68, 100
7, 128640, Note_on_c, 4, 63, 100
7, 129360, Note_off_c, 4, 68, 0
7, 129360, Note_off_c, 4, 63, 0
7, 129360, Note_on_c, 4, 68, 100
7, 129360, Note_on_c, 4, 63, 100
7, 130080, Note_off_c, 4, 68, 0
7, 130080, Note_off_c, 4, 63, 0
7, 130080, Note_on_c, 4, 68, 100
7, 130080, Note_on_c, 4, 63, 100
7, 130560, Note_off_c, 4, 68, 0
7, 130560, Note_off_c, 4, 63, 0
7, 130560, Note_on_c, 4, 68, 100
7, 130560, Note_on_c, 4, 63, 100
7, 131280, Note_off_c, 4, 68, 0
7, 131280, Note_off_c, 4, 63, 0
7, 131280, Note_on_c, 4, 68, 100
7, 131280, Note_on_c, 4, 63, 100
7, 132000, Note_off_c, 4, 68, 0
7, 132000, Note_off_c, 4, 63, 0
7, 132000, Note_on_c, 4, 66, 100
7, 132000, Note_on_c, 4, 61, 100
7, 132480, Note_off_c, 4, 66, 0
7, 132480, Note_off_c, 4, 61, 0
7, 132480, Note_on_c, 4, 64, 100
7, 132480, Note_on_c, 4, 59, 100
7, 132720, Note_off_c, 4, 64, 0
7, 132720, Note_off_c, 4, 59, 0
7, 132960, Note_on_c, 4, 64, 100
7, 132960, Note_on_c, 4, 59, 100
7, 133680, Note_off_c, 4, 64, 0
7, 133680, Note_off_c, 4, 59, 0
7, 133680, Note_on_c, 4, 64, 100
7, 133680, Note_on_c, 4, 59, 100
7, 134160, Note_off_c, 4, 64, 0
7, 134160, Note_off_c, 4, 59, 0
7, 134160, Note_on_c, 4, 64, 100
7, 134160, Note_on_c, 4, 59, 100
7, 134400, Note_off_c, 4, 64, 0
7, 134400, Note_off_c, 4, 59, 0
7, 134400, Note_on_c, 4, 66, 100
7, 134400, Note_on_c, 4, 61, 100
7, 134640, Note_off_c, 4, 66, 0
7, 134640, Note_off_c, 4, 61, 0
7, 134880, Note_on_c, 4, 66, 100
7, 134880, Note_on_c, 4, 61, 100
7, 135120, Note_off_c, 4, 66, 0
7, 135120, Note_off_c, 4, 61, 0
7, 135120, Note_on_c, 4, 66, 100
7, 135120, Note_on_c, 4, 61, 100
7, 135840, Note_off_c, 4, 66, 0
7, 135840, Note_off_c, 4, 61, 0
7, 135840, Note_on_c, 4, 66, 100
7, 135840, Note_on_c, 4, 61, 100
7, 136080, Note_off_c, 4, 66, 0
7, 136080, Note_off_c, 4, 61, 0
7, 136080, Note_on_c, 4, 66, 100
7, 136080, Note_on_c, 4, 61, 100
7, 136320, Note_off_c, 4, 66, 0
7, 136320, Note_off_c, 4, 61, 0
7, 136320, Note_on_c, 4, 68, 100
7, 136320, Note_on_c, 4, 63, 100
7, 137040, Note_off_c, 4, 68, 0
7, 137040, Note_off_c, 4, 63, 0
7, 137040, Note_on_c, 4, 68, 100
7, 137040, Note_on_c, 4, 63, 100
7, 137760, Note_off_c, 4, 68, 0
7, 137760, Note_off_c, 4, 63, 0
7, 137760, Note_on_c, 4, 68, 100
7, 137760, Note_on_c, 4, 63, 100
7, 138240, Note_off_c, 4, 68, 0
7, 138240, Note_off_c, 4, 63, 0
7, 138240, Note_on_c, 4, 68, 100
7, 138240, Note_on_c, 4, 63, 100
7, 138720, Note_off_c, 4, 68, 0
7, 138720, Note_off_c, 4, 63, 0
7, 138720, Note_on_c, 4, 71, 100
7, 138960, Note_on_c, 4, 68, 100
7, 138960, Note_on_c, 4, 63, 100
7, 139200, Note_off_c, 4, 71, 0
7, 139200, Note_off_c, 4, 68, 0
7, 139200, Note_off_c, 4, 63, 0
7, 139200, Note_on_c, 4, 70, 100
7, 139440, Note_off_c, 4, 70, 0
7, 139440, Note_on_c, 4, 66, 100
7, 139680, Note_off_c, 4, 66, 0
7, 139680, Note_on_c, 4, 63, 100
7, 139920, Note_off_c, 4, 63, 0
7, 139920, Note_on_c, 4, 59, 100
7, 140160, Note_off_c, 4, 59, 0
7, 140160, Note_on_c, 4, 64, 100
7, 140160, Note_on_c, 4, 59, 100
7, 141600, Note_off_c, 4, 64, 0
7, 141600, Note_off_c, 4, 59, 0
7, 141600, Note_on_c, 4, 64, 100
7, 141600, Note_on_c, 4, 59, 100
7, 142080, Note_off_c, 4, 64, 0
7, 142080, Note_off_c, 4, 59, 0
7, 142080, Note_on_c, 4, 66, 100
7, 142080, Note_on_c, 4, 61, 100
7, 142800, Note_off_c, 4, 66, 0
7, 142800, Note_off_c, 4, 61, 0
7, 142800, Note_on_c, 4, 66, 100
7, 142800, Note_on_c, 4, 61, 100
7, 143520, Note_off_c, 4, 66, 0
7, 143520, Note_off_c, 4, 61, 0
7, 143520, Note_on_c, 4, 66, 100
7, 143520, Note_on_c, 4, 61, 100
7, 144000, Note_off_c, 4, 66, 0
7, 144000, Note_off_c, 4, 61, 0
7, 144000, Note_on_c, 4, 68, 100
7, 144000, Note_on_c, 4, 63, 100
7, 144720, Note_off_c, 4, 68, 0
7, 144720, Note_off_c, 4, 63, 0
7, 144720, Note_on_c, 4, 68, 100
7, 144720, Note_on_c, 4, 63, 100
7, 145440, Note_off_c, 4, 68, 0
7, 145440, Note_off_c, 4, 63, 0
7, 145440, Note_on_c, 4, 68, 100
7, 145440, Note_on_c, 4, 63, 100
7, 145920, Note_off_c, 4, 68, 0
7, 145920, Note_off_c, 4, 63, 0
7, 145920, Note_on_c, 4, 68, 100
7, 145920, Note_on_c, 4, 63, 100
7, 146640, Note_off_c, 4, 68, 0
7, 146640, Note_off_c, 4, 63, 0
7, 146640, Note_on_c, 4, 68, 100
7, 146640, Note_on_c, 4, 63, 100
7, 147360, Note_off_c, 4, 68, 0
7, 147360, Note_off_c, 4, 63, 0
7, 147360, Note_on_c, 4, 66, 100
7, 147360, Note_on_c, 4, 61, 100
7, 147840, Note_off_c, 4, 66, 0
7, 147840, Note_off_c, 4, 61, 0
7, 147840, Note_on_c, 4, 64, 100
7, 147840, Note_on_c, 4, 59, 100
7, 148080, Note_off_c, 4, 64, 0
7, 148080, Note_off_c, 4, 59, 0
7, 148320, Note_on_c, 4, 64, 100
7, 148320, Note_on_c, 4, 59, 100
7, 149040, Note_off_c, 4, 64, 0
7, 149040, Note_off_c, 4, 59, 0
7, 149040, Note_on_c, 4, 64, 100
7, 149040, Note_on_c, 4, 59, 100
7, 149520, Note_off_c, 4, 64, 0
7, 149520, Note_off_c, 4, 59, 0
7, 149520, Note_on_c, 4, 64, 100
7, 149520, Note_on_c, 4, 59, 100
7, 149760, Note_off_c, 4, 64, 0
7, 149760, Note_off_c, 4, 59, 0
7, 149760, Note_on_c, 4, 66, 100
7, 149760, Note_on_c, 4, 61, 100
7, 150000, Note_off_c, 4, 66, 0
7, 150000, Note_off_c, 4, 61, 0
7, 150240, Note_on_c, 4, 66, 100
7, 150240, Note_on_c, 4, 61, 100
7, 150480, Note_off_c, 4, 66, 0
7, 150480, Note_off_c, 4, 61, 0
7, 150480, Note_on_c, 4, 66, 100
7, 150480, Note_on_c, 4, 61, 100
7, 151200, Note_off_c, 4, 66, 0
7, 151200, Note_off_c, 4, 61, 0
7, 151200, Note_on_c, 4, 66, 100
7, 151200, Note_on_c, 4, 61, 100
7, 151440, Note_off_c, 4, 66, 0
7, 151440, Note_off_c, 4, 61, 0
7, 151440, Note_on_c, 4, 66, 100
7, 151440, Note_on_c, 4, 61, 100
7, 151680, Note_off_c, 4, 66, 0
7, 151680, Note_off_c, 4, 61, 0
7, 151680, Note_on_c, 4, 68, 100
7, 151680, Note_on_c, 4, 63, 100
7, 152400, Note_off_c, 4, 68, 0
7, 152400, Note_off_c, 4, 63, 0
7, 152400, Note_on_c, 4, 68, 100
7, 152400, Note_on_c, 4, 63, 100
7, 153120, Note_off_c, 4, 68, 0
7, 153120, Note_off_c, 4, 63, 0
7, 153120, Note_on_c, 4, 68, 100
7, 153120, Note_on_c, 4, 63, 100
7, 153600, Note_off_c, 4, 68, 0
7, 153600, Note_off_c, 4, 63, 0
7, 153600, Note_on_c, 4, 68, 100
7, 153600, Note_on_c, 4, 63, 100
7, 154080, Note_off_c, 4, 68, 0
7, 154080, Note_off_c, 4, 63, 0
7, 154080, Note_on_c, 4, 71, 100
7, 154320, Note_on_c, 4, 68, 100
7, 154320, Note_on_c, 4, 63, 100
7, 154560, Note_off_c, 4, 71, 0
7, 154560, Note_off_c, 4, 68, 0
7, 154560, Note_off_c, 4, 63, 0
7, 154560, Note_on_c, 4, 75, 100
7, 154560, Note_on_c, 4, 70, 100
7, 154800, Note_off_c, 4, 75, 0
7, 154800, Note_off_c, 4, 70, 0
7, 154800, Note_on_c, 4, 72, 100
7, 154800, Note_on_c, 4, 68, 100
7, 155040, Note_off_c, 4, 72, 0
7, 155040, Note_off_c, 4, 68, 0
7, 155040, Note_on_c, 4, 70, 100
7, 155040, Note_on_c, 4, 66, 100
7, 155280, Note_off_c, 4, 70, 0
7, 155280, Note_off_c, 4, 66, 0
7, 155280, Note_on_c, 4, 68, 100
7, 155280, Note_on_c, 4, 63, 100
7, 155520, Note_off_c, 4, 68, 0
7, 155520, Note_off_c, 4, 63, 0
7, 155520, Note_on_c, 4, 66, 100
7, 155520, Note_on_c, 4, 61, 100
7, 156960, Note_off_c, 4, 66, 0
7, 156960, Note_off_c, 4, 61, 0
7, 156960, Note_on_c, 4, 66, 100
7, 156960, Note_on_c, 4, 61, 100
7, 157440, Note_off_c, 4, 66, 0
7, 157440, Note_off_c, 4, 61, 0
7, 157440, Note_on_c, 4, 68, 100
7, 157440, Note_on_c, 4, 63, 100
7, 158160, Note_off_c, 4, 68, 0
7, 158160, Note_off_c, 4, 63, 0
7, 158160, Note_on_c, 4, 68, 100
7, 158160, Note_on_c, 4, 63, 100
7, 158880, Note_off_c, 4, 68, 0
7, 158880, Note_off_c, 4, 63, 0
7, 158880, Note_on_c, 4, 68, 100
7, 158880, Note_on_c, 4, 63, 100
7, 159360, Note_off_c, 4, 68, 0
7, 159360, Note_off_c, 4, 63, 0
7, 159360, Note_on_c, 4, 70, 100
7, 159360, Note_on_c, 4, 65, 100
7, 160080, Note_off_c, 4, 70, 0
7, 160080, Note_off_c, 4, 65, 0
7, 160080, Note_on_c, 4, 70, 100
7, 160080, Note_on_c, 4, 65, 100
7, 160800, Note_off_c, 4, 70, 0
7, 160800, Note_off_c, 4, 65, 0
7, 160800, Note_on_c, 4, 70, 100
7, 160800, Note_on_c, 4, 65, 100
7, 161280, Note_off_c, 4, 70, 0
7, 161280, Note_off_c, 4, 65, 0
7, 161280, Note_on_c, 4, 70, 100
7, 161280, Note_on_c, 4, 65, 100
7, 162000, Note_off_c, 4, 70, 0
7, 162000, Note_off_c, 4, 65, 0
7, 162000, Note_on_c, 4, 70, 100
7, 162000, Note_on_c, 4, 65, 100
7, 162720, Note_off_c, 4, 70, 0
7, 162720, Note_off_c, 4, 65, 0
7, 162720, Note_on_c, 4, 68, 100
7, 162720, Note_on_c, 4, 63, 100
7, 163200, Note_off_c, 4, 68, 0
7, 163200, Note_off_c, 4, 63, 0
7, 163200, Note_on_c, 4, 66, 100
7, 163200, Note_on_c, 4, 61, 100
7, 163440, Note_off_c, 4, 66, 0
7, 163440, Note_off_c, 4, 61, 0
7, 163680, Note_on_c, 4, 66, 100
7, 163680, Note_on_c, 4, 61, 100
7, 164400, Note_off_c, 4, 66, 0
7, 164400, Note_off_c, 4, 61, 0
7, 164400, Note_on_c, 4, 66, 100
7, 164400, Note_on_c, 4, 61, 100
7, 164880, Note_off_c, 4, 66, 0
7, 164880, Note_off_c, 4, 61, 0
7, 164880, Note_on_c, 4, 66, 100
7, 164880, Note_on_c, 4, 61, 100
7, 165120, Note_off_c, 4, 66, 0
7, 165120, Note_off_c, 4, 61, 0
7, 165120, Note_on_c, 4, 68, 100
7, 165120, Note_on_c, 4, 63, 100
7, 165360, Note_off_c, 4, 68, 0
7, 165360, Note_off_c, 4, 63, 0
7, 165600, Note_on_c, 4, 68, 100
7, 165600, Note_on_c, 4, 63, 100
7, 165840, Note_off_c, 4, 68, 0
7, 165840, Note_off_c, 4, 63, 0
7, 165840, Note_on_c, 4, 68, 100
7, 165840, Note_on_c, 4, 63, 100
7, 166560, Note_off_c, 4, 68, 0
7, 166560, Note_off_c, 4, 63, 0
7, 166560, Note_on_c, 4, 68, 100
7, 166560, Note_on_c, 4, 63, 100
7, 166800, Note_off_c, 4, 68, 0
7, 166800, Note_off_c, 4, 63, 0
7, 166800, Note_on_c, 4, 68, 100
7, 166800, Note_on_c, 4, 63, 100
7, 167040, Note_off_c, 4, 68, 0
7, 167040, Note_off_c, 4, 63, 0
7, 167040, Note_on_c, 4, 70, 100
7, 167040, Note_on_c, 4, 65, 100
7, 167760, Note_off_c, 4, 70, 0
7, 167760, Note_off_c, 4, 65, 0
7, 167760, Note_on_c, 4, 70, 100
7, 167760, Note_on_c, 4, 65, 100
7, 168480, Note_off_c, 4, 70, 0
7, 168480, Note_off_c, 4, 65, 0
7, 168480, Note_on_c, 4, 70, 100
7, 168480, Note_on_c, 4, 65, 100
7, 168960, Note_off_c, 4, 70, 0
7, 168960, Note_off_c, 4, 65, 0
7, 168960, Note_on_c, 4, 70, 100
7, 168960, Note_on_c, 4, 65, 100
7, 169440, Note_off_c, 4, 70, 0
7, 169440, Note_off_c, 4, 65, 0
7, 169440, Note_on_c, 4, 73, 100
7, 169680, Note_on_c, 4, 70, 100
7, 169680, Note_on_c, 4, 65, 100
7, 169920, Note_off_c, 4, 73, 0
7, 169920, Note_off_c, 4, 70, 0
7, 169920, Note_off_c, 4, 65, 0
7, 169920, Note_on_c, 4, 72, 100
7, 170160, Note_off_c, 4, 72, 0
7, 170160, Note_on_c, 4, 68, 100
7, 170400, Note_off_c, 4, 68, 0
7, 170400, Note_on_c, 4, 65, 100
7, 170640, Note_off_c, 4, 65, 0
7, 170640, Note_on_c, 4, 61, 100
7, 170880, Note_off_c, 4, 61, 0
7, 170880, Note_on_c, 4, 66, 100
7, 170880, Note_on_c, 4, 61, 100
7, 172320, Note_off_c, 4, 66, 0
7, 172320, Note_off_c, 4, 61, 0
7, 172320, Note_on_c, 4, 66, 100
7, 172320, Note_on_c, 4, 61, 100
7, 172800, Note_off_c, 4, 66, 0
7, 172800, Note_off_c, 4, 61, 0
7, 172800, Note_on_c, 4, 68, 100
7, 172800, Note_on_c, 4, 63, 100
7, 173520, Note_off_c, 4, 68, 0
7, 173520, Note_off_c, 4, 63, 0
7, 173520, Note_on_c, 4, 68, 100
7, 173520, Note_on_c, 4, 63, 100
7, 174240, Note_off_c, 4, 68, 0
7, 174240, Note_off_c, 4, 63, 0
7, 174240, Note_on_c, 4, 68, 100
7, 174240, Note_on_c, 4, 63, 100
7, 174720, Note_off_c, 4, 68, 0
7, 174720, Note_off_c, 4, 63, 0
7, 174720, Note_on_c, 4, 70, 100
7, 174720, Note_on_c, 4, 65, 100
7, 175440, Note_off_c, 4, 70, 0
7, 175440, Note_off_c, 4, 65, 0
7, 175440, Note_on_c, 4, 70, 100
7, 175440, Note_on_c, 4, 65, 100
7, 176160, Note_off_c, 4, 70, 0
7, 176160, Note_off_c, 4, 65, 0
7, 176160, Note_on_c, 4, 70, 100
7, 176160, Note_on_c, 4, 65, 100
7, 176640, Note_off_c, 4, 70, 0
7, 176640, Note_off_c, 4, 65, 0
7, 176640, Note_on_c, 4, 70, 100
7, 176640, Note_on_c, 4, 65, 100
7, 177360, Note_off_c, 4, 70, 0
7, 177360, Note_off_c, 4, 65, 0
7, 177360, Note_on_c, 4, 70, 100
7, 177360, Note_on_c, 4, 65, 100
7, 178080, Note_off_c, 4, 70, 0
7, 178080, Note_off_c, 4, 65, 0
7, 178080, Note_on_c, 4, 68, 100
7, 178080, Note_on_c, 4, 63, 100
7, 178560, Note_off_c, 4, 68, 0
7, 178560, Note_off_c, 4, 63, 0
7, 178560, Note_on_c, 4, 66, 100
7, 178560, Note_on_c, 4, 61, 100
7, 178800, Note_off_c, 4, 66, 0
7, 178800, Note_off_c, 4, 61, 0
7, 179040, Note_on_c, 4, 66, 100
7, 179040, Note_on_c, 4, 61, 100
7, 179760, Note_off_c, 4, 66, 0
7, 179760, Note_off_c, 4, 61, 0
7, 179760, Note_on_c, 4, 66, 100
7, 179760, Note_on_c, 4, 61, 100
7, 180240, Note_off_c, 4, 66, 0
7, 180240, Note_off_c, 4, 61, 0
